index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
45,2022-07-19-16:52:39,100,-92,-70,-82,-78,100,-77,-77,-68,-88,-94,-82,100,100,-79,-90,100,-74,-65,100,-93,100,100,-88,100,100,29
46,2022-07-19-16:52:44,100,-81,-64,-90,-82,100,-86,-75,-72,-83,-92,-82,100,100,-76,-82,100,-69,-60,100,-94,100,100,-88,100,100,29
47,2022-07-19-16:52:49,100,100,-64,100,-82,100,-76,-77,-68,100,100,100,100,100,-79,-83,100,-69,100,100,100,100,100,-87,-97,100,29
48,2022-07-19-16:52:54,100,-82,-64,-81,-82,100,-85,-76,-72,-83,-93,-82,100,100,-76,-83,100,-69,-59,100,-93,100,100,-87,100,100,29
49,2022-07-19-16:52:59,100,-81,-66,-95,-84,100,-84,-80,-83,-84,-92,-82,100,100,-78,-90,100,-70,-65,-91,-91,100,100,-96,100,100,29
50,2022-07-19-16:53:04,100,-90,-70,-81,-79,100,-76,-77,-68,-88,-92,-82,100,100,-80,-89,100,-74,-66,-91,-93,100,-96,-88,100,100,29
51,2022-07-19-16:53:09,100,100,-70,100,100,100,-76,-76,-67,100,-94,-82,100,100,-79,100,100,-74,-66,100,100,100,100,-88,100,100,29
52,2022-07-19-16:53:14,100,-96,-66,100,-84,100,-84,-81,-84,-84,100,-82,100,100,-79,-91,100,-70,-64,-92,-91,100,100,100,100,100,29
53,2022-07-19-16:53:19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
54,2022-07-19-16:53:24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
55,2022-07-19-16:53:29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
56,2022-07-19-16:53:34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
57,2022-07-19-16:53:39,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
58,2022-07-19-16:53:44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
59,2022-07-19-16:53:49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
